"name" , "web_page" , "domain" , "country"
"Huntington College" , "http://www.huntcol.edu/" , "huntcol.edu" , "USA" 
"ICI University" , "http://www.ici.edu/" , "ici.edu" , "USA" 
"Idaho State University" , "http://www.isu.edu/" , "isu.edu" , "USA" 
"Illinois Benedictine College" , "http://www.ibc.edu/" , "ibc.edu" , "USA" 
"Illinois Institute of Technology" , "http://www.iit.edu/" , "iit.edu" , "USA" 
"Illinois State University" , "http://www.ilstu.edu/" , "ilstu.edu" , "USA" 
"Incarnate Word College" , "http://www.iwctx.edu/" , "iwctx.edu" , "USA" 
"Indiana Institute of Technology" , "http://www.indtech.edu/" , "indtech.edu" , "USA" 
"Indiana State University" , "http://web.indstate.edu/" , "indstate.edu" , "USA" 
"Indiana University System" , "http://www.indiana.edu/" , "indiana.edu" , "USA" 
"Indiana University/Purdue University at Columbus" , "http://www.columbus.iupui.edu/" , "columbus.iupui.edu" , "USA" 
"Indiana University/Purdue University at Fort Wayne" , "http://www.ipfw.indiana.edu/" , "ipfw.indiana.edu" , "USA" 
"Indiana University/Purdue University at Indianapolis" , "http://www.iupui.edu/" , "iupui.edu" , "USA" 
"Indiana University at Bloomington" , "http://www.indiana.edu/iub/" , "indiana.edu" , "USA" 
"Indiana University at South Bend" , "http://smartnet.iusb.indiana.edu/" , "iusb.indiana.edu" , "USA" 
"Indiana University of Pennsylvania" , "http://www.iup.edu/" , "iup.edu" , "USA" 
"Indiana University Southeast at New Albany" , "http://www.ius.indiana.edu/" , "ius.indiana.edu" , "USA" 
"Indiana Wesleyan University, Marion" , "http://www.indwes.edu/" , "indwes.edu" , "USA" 
"Inter American University of Puerto Rico Metropolitan Campus" , "http://coqui.metro.inter.edu/" , "metro.inter.edu" , "USA" 
"Iona College" , "http://www.iona.edu/" , "iona.edu" , "USA" 
"Iowa State University" , "http://www.iastate.edu/" , "iastate.edu" , "USA" 
"Ithaca College" , "http://www.ithaca.edu/" , "ithaca.edu" , "USA" 
"Jackson State University" , "http://stallion.jsums.edu/" , "jsums.edu" , "USA" 
"Jacksonville University" , "http://junix.ju.edu/" , "ju.edu" , "USA" 
"Jacksonville State University" , "http://www.jsu.edu/" , "jsu.edu" , "USA" 
"James Madison University" , "http://www.jmu.edu/" , "jmu.edu" , "USA" 
"Jamestown College" , "http://acc.jc.edu/" , "jc.edu" , "USA" 
"The Jewish Theological Seminary" , "http://www.jtsa.edu/" , "jtsa.edu" , "USA" 
"John Brown University" , "http://www.jbu.edu/" , "jbu.edu" , "USA" 
"John F. Kennedy University" , "http://www.jfku.edu/" , "jfku.edu" , "USA" 
"Johns Hopkins University" , "http://www.jhu.edu/" , "jhu.edu" , "USA" 
"Johnson Bible College" , "http://www.jbc.edu/" , "jbc.edu" , "USA" 
"Johnson C. Smith University" , "http://www.jcsu.edu/" , "jcsu.edu" , "USA" 
"Johnson &amp; Wales University" , "http://www.jwu.edu/" , "jwu.edu" , "USA" 
"Jones College" , "http://www.jones.edu/" , "jones.edu" , "USA" 
"Judson College" , "http://home.judson.edu/" , "judson.edu" , "USA" 
"Juniata College" , "http://www.juniata.edu/" , "juniata.edu" , "USA" 
"Kalamazoo College" , "http://www.kzoo.edu/" , "kzoo.edu" , "USA" 
"Kansas State University" , "http://www.ksu.edu/" , "ksu.edu" , "USA" 
"Kansas Wesleyan University" , "http://www.kwu.edu/" , "kwu.edu" , "USA" 
"Kean College" , "http://www.kean.edu/" , "kean.edu" , "USA" 
"Keene State College" , "http://www.keene.edu/" , "keene.edu" , "USA" 
"Kent State University" , "http://www.kent.edu/" , "kent.edu" , "USA" 
"Kenyon College" , "http://www.kenyon.edu/" , "kenyon.edu" , "USA" 
"King's College" , "http://www.kings.edu/" , "kings.edu" , "USA" 
"Knox College" , "http://www.knox.edu/" , "knox.edu" , "USA" 
"Kutztown University of Pennsylvania" , "http://www.kutztown.edu/" , "kutztown.edu" , "USA" 
"La Sierra University" , "http://www.lasierra.edu/" , "lasierra.edu" , "USA" 
"LaGrange College" , "http://www.lgc.peachnet.edu/" , "lgc.peachnet.edu" , "USA" 
"Lafayette College" , "http://www.lafayette.edu/" , "lafayette.edu" , "USA" 
"Lake Forest College" , "http://www.lfc.edu/" , "lfc.edu" , "USA" 
"Lake Superior State University" , "http://www.lssu.edu/" , "lssu.edu" , "USA" 
"Lamar University" , "http://www.lamar.edu/" , "lamar.edu" , "USA" 
"Langston University" , "http://www.lunet.edu/" , "lunet.edu" , "USA" 
"LaSalle University" , "http://www.lasalle.edu/" , "lasalle.edu" , "USA" 
"Lawrence University" , "http://www.lawrence.edu/" , "lawrence.edu" , "USA" 
"Lawrence Technological University" , "http://www.ltu.edu/" , "ltu.edu" , "USA" 
"Lebanon Valley College" , "http://www.lvc.edu/" , "lvc.edu" , "USA" 
"Lehigh Univervsity" , "http://www.lehigh.edu/" , "lehigh.edu" , "USA" 
"Le Moyne College" , "http://www.lemoyne.edu/" , "lemoyne.edu" , "USA" 
"Lenoir-Rhyne College" , "http://www.lrc.edu/" , "lrc.edu" , "USA" 
"LeTourneau University" , "http://www.letu.edu/" , "letu.edu" , "USA" 
"Lewis &amp; Clark College" , "http://www.lclark.edu/" , "lclark.edu" , "USA" 
"Lewis-Clark State College" , "http://www.lcsc.edu/" , "lcsc.edu" , "USA" 
"Lewis University" , "http://www.lewisu.edu/" , "lewisu.edu" , "USA" 
"Liberty University" , "http://www.liberty.edu/" , "liberty.edu" , "USA" 
"Lincoln University" , "http://www.lincoln.edu/" , "lincoln.edu" , "USA" 
"Linfield College" , "http://www.linfield.edu/" , "linfield.edu" , "USA" 
"Lock Haven University of Pennsylvania" , "http://www.lhup.edu/" , "lhup.edu" , "USA" 
"Loma Linda University" , "http://www.llu.edu/" , "llu.edu" , "USA" 
"Long Island University" , "http://www.liunet.edu/" , "liunet.edu" , "USA" 
"Longwood College" , "http://www.lwc.edu/" , "lwc.edu" , "USA" 
"Loras College" , "http://www.loras.edu/" , "loras.edu" , "USA" 
"Louisiana College" , "http://www.lacollege.edu/" , "lacollege.edu" , "USA" 
"Louisiana State University" , "http://unix1.sncc.lsu.edu/" , "lsu.edu" , "USA" 
"Louisiana State University at Alexandria" , "http://www.lsua.edu/" , "lsua.edu" , "USA" 
"Louisiana Tech University" , "http://aurora.latech.edu/" , "latech.edu" , "USA" 
"Loyola College" , "http://www.loyola.edu/" , "loyola.edu" , "USA" 
"Loyola Marymount University" , "http://www.lmu.edu/" , "lmu.edu" , "USA" 
"Loyola University Chicago" , "http://www.luc.edu/" , "luc.edu" , "USA" 
"Luther College" , "http://www.luther.edu/" , "luther.edu" , "USA" 
"Luther Seminary" , "http://www.luthersem.edu/" , "luthersem.edu" , "USA" 
"Lycoming College" , "http://www.lycoming.edu/" , "lycoming.edu" , "USA" 
"Lynchburg College" , "http://www.lynchburg.edu/" , "lynchburg.edu" , "USA" 
"Lyndon State College" , "http://www.lsc.vsc.edu/" , "lsc.vsc.edu" , "USA" 
"Lyon College" , "http://www.lyon.edu/" , "lyon.edu" , "USA" 
"Macalester College" , "http://www.macalstr.edu/" , "macalstr.edu" , "USA" 
"Maharishi University of Management" , "http://www.mum.edu/" , "mum.edu" , "USA" 
"Malone College" , "http://www.malone.edu/" , "malone.edu" , "USA" 
"Manhattan College" , "http://www.mancol.edu/" , "mancol.edu" , "USA" 
"Mankato State University" , "http://www.mankato.msus.edu/" , "mankato.msus.edu" , "USA" 
"Mansfield University of Pennsylvania" , "http://www.mnsfld.edu/" , "mnsfld.edu" , "USA" 
"Marietta College" , "http://www.marietta.edu/" , "marietta.edu" , "USA" 
"Marist College" , "http://www.marist.edu/" , "marist.edu" , "USA" 
"Marlboro College" , "http://www.marlboro.edu/" , "marlboro.edu" , "USA" 
"Marquette University" , "http://www.mu.edu/" , "mu.edu" , "USA" 
"Marshall University" , "http://www.marshall.edu/" , "marshall.edu" , "USA" 
"Mary Baldwin College" , "http://www.mbc.edu/" , "mbc.edu" , "USA" 
"Marymount College" , "http://www.marymt.edu/" , "marymt.edu" , "USA" 
"Marymount University" , "http://www.marymount.edu/" , "marymount.edu" , "USA" 
"Mary Washington College" , "http://www.mwc.edu/" , "mwc.edu" , "USA" 
"Massachusetts Institute of Technology" , "http://web.mit.edu/" , "mit.edu" , "USA" 
"McMurry University" , "http://www.mcm.acu.edu/" , "mcm.acu.edu" , "USA" 
"McNeese State University" , "http://www.mcneese.edu/" , "mcneese.edu" , "USA" 
"Medical College of Georgia" , "http://www.mcg.edu/" , "mcg.edu" , "USA" 
"Medical College of Wisconsin" , "http://www.mcw.edu/" , "mcw.edu" , "USA" 
"Mercer University" , "http://www.mercer.peachnet.edu/" , "mercer.peachnet.edu" , "USA" 
"Mercyhurst College" , "http://utopia.mercy.edu/" , "mercy.edu" , "USA" 
"Meredith College" , "http://www.meredith.edu/meredith/" , "meredith.edu" , "USA" 
"Messiah College" , "http://www.messiah.edu/" , "messiah.edu" , "USA" 
"Metropolitan State College of Denver" , "http://www.mscd.edu/" , "mscd.edu" , "USA" 
"Metropolitan State University" , "http://www.metro.msus.edu/" , "metro.msus.edu" , "USA" 
"Miami Christian University" , "http://mcu.edu/" , "mcu.edu" , "USA" 
"Miami University of Ohio" , "http://www.muohio.edu/" , "muohio.edu" , "USA" 
"Michigan State University" , "http://www.msu.edu/" , "msu.edu" , "USA" 
"Michigan Technological University" , "http://www.mtu.edu/" , "mtu.edu" , "USA" 
"Mid-America Nazarene College" , "http://www.manc.edu/" , "manc.edu" , "USA" 
"Middlebury College" , "http://www.middlebury.edu/" , "middlebury.edu" , "USA" 
"Middle Georgia College" , "http://www.mgc.peachnet.edu/" , "mgc.peachnet.edu" , "USA" 
"Middle Tennessee State University" , "http://www.mtsu.edu/" , "mtsu.edu" , "USA" 
"Midwestern State University" , "http://www.mwsu.edu/" , "mwsu.edu" , "USA" 
"Millersville University of Pennsylvania" , "http://marauder.millersv.edu/" , "millersv.edu" , "USA" 
"Milligan College" , "http://www.milligan.milligan-college.tn.us/" , "milligan-college.tn.us" , "USA" 
"Millikin University" , "http://www.millikin.edu/" , "millikin.edu" , "USA" 
"Millsaps College" , "http://www.millsaps.edu/" , "millsaps.edu" , "USA" 
"Milwaukee School of Engineering" , "http://www.msoe.edu/" , "msoe.edu" , "USA" 
"Minot State University" , "http://warp6.cs.misu.nodak.edu/" , "misu.nodak.edu" , "USA" 
"Minneapolis College of Art and Design" , "http://www.mcad.edu/" , "mcad.edu" , "USA" 
"Mississippi College" , "http://www.mc.edu/" , "mc.edu" , "USA" 
"Mississippi State University" , "http://www.msstate.edu/" , "msstate.edu" , "USA" 
"Mississippi University for Women" , "http://www.muw.edu/" , "muw.edu" , "USA" 
"Missouri Southern State College" , "http://www.mssc.edu/" , "mssc.edu" , "USA" 
"Missouri Western State College" , "http://www.mwsc.edu/" , "mwsc.edu" , "USA" 
"Molloy College" , "http://www.molloy.edu/" , "molloy.edu" , "USA" 
"Monmouth College" , "http://pippin.monm.edu/" , "monm.edu" , "USA" 
"Monmouth University" , "http://www.monmouth.edu/" , "monmouth.edu" , "USA" 
"Montana State University-Billings" , "http://www.msubillings.edu/" , "msubillings.edu" , "USA" 
"Montana State University-Bozeman" , "http://www.montana.edu/" , "montana.edu" , "USA" 
"Montana State University-Northern" , "http://cis.nmclites.edu/" , "nmclites.edu" , "USA" 
"Montana Tech" , "http://www.mtech.edu/" , "mtech.edu" , "USA" 
"Montclair State University" , "http://www.montclair.edu/" , "montclair.edu" , "USA" 
"Montreat College" , "http://www.montreat.edu/" , "montreat.edu" , "USA" 
"Moravian College" , "http://www.moravian.edu/" , "moravian.edu" , "USA" 
"Moorhead State University" , "http://www.moorhead.msus.edu/" , "moorhead.msus.edu" , "USA" 
"Morgan State University" , "http://www.morgan.edu/" , "morgan.edu" , "USA" 
"Mount Senario College" , "http://www.mscfs.edu/" , "mscfs.edu" , "USA" 
"Mount Holyoke College" , "http://www.mtholyoke.edu/" , "mtholyoke.edu" , "USA" 
"Mount Saint Joseph College" , "http://www.msjnet.edu/" , "msjnet.edu" , "USA" 
"Mount Saint Mary College" , "http://www.msmc.edu/" , "msmc.edu" , "USA" 
"Mount Union College" , "http://www.muc.edu/" , "muc.edu" , "USA" 
"Murray State University" , "http://www.mursuky.edu/" , "mursuky.edu" , "USA" 
"Muskingum College" , "http://www.muskingum.edu/" , "muskingum.edu" , "USA" 
"National Defense University" , "http://www.ndu.edu/" , "ndu.edu" , "USA" 
"National-Louis University" , "http://nlu.nl.edu/" , "nl.edu" , "USA" 
"National Technological University" , "http://www.ntu.edu/" , "ntu.edu" , "USA" 
"National University" , "http://www.nu.edu/" , "nu.edu" , "USA" 
"Naval Postgraduate School" , "http://www.nps.navy.mil/" , "nps.navy.mil" , "USA" 
"Nazareth College" , "http://www.naz.edu/" , "naz.edu" , "USA" 
"Newberry College" , "http://www.newberry.edu/" , "newberry.edu" , "USA" 
"New College of California" , "http://www.newcollege.edu/" , "newcollege.edu" , "USA" 
"New Hampshire College" , "http://www.nhc.edu/" , "nhc.edu" , "USA" 
"New Jersey Institute of Technology" , "http://www.njit.edu/" , "njit.edu" , "USA" 
"New Mexico Highlands University" , "http://www.nmhu.edu/" , "nmhu.edu" , "USA" 
"New Mexico Institute of Mining &amp; Technology" , "http://www.nmt.edu/" , "nmt.edu" , "USA" 
"New Mexico State University" , "http://www.nmsu.edu/" , "nmsu.edu" , "USA" 
"New York Institute of Technology" , "http://www.nyit.edu/" , "nyit.edu" , "USA" 
"New York University" , "http://www.nyu.edu/" , "nyu.edu" , "USA" 
"Niagara University" , "http://www.niagara.edu/" , "niagara.edu" , "USA" 
"Nicholls State University" , "http://server.nich.edu/" , "nich.edu" , "USA" 
"Norfolk State University" , "http://cyclops.nsu.edu/" , "nsu.edu" , "USA" 
"North Adams State College" , "http://www.nasc.mass.edu/" , "nasc.mass.edu" , "USA" 
"North Carolina Central University" , "http://www.NCCU.edu/" , "NCCU.edu" , "USA" 
"North Carolina A&amp;T State University" , "http://www.ncat.edu/" , "ncat.edu" , "USA" 
"North Carolina State University" , "http://www.ncsu.edu/" , "ncsu.edu" , "USA" 
"North Carolina Wesleyan College" , "http://www.ncwc.edu/" , "ncwc.edu" , "USA" 
"North Central Bible College" , "http://www.ncbc.edu/" , "ncbc.edu" , "USA" 
"North Dakota State University" , "http://www.ndsu.nodak.edu/" , "ndsu.nodak.edu" , "USA" 
"Northland College" , "http://bobb.northland.edu/" , "northland.edu" , "USA" 
"North Park College and Theological Seminary" , "http://www.npcts.edu/" , "npcts.edu" , "USA" 
"Northeastern Louisiana University" , "http://www.nlu.edu/" , "nlu.edu" , "USA" 
"Northeastern State University" , "http://www.nsuok.edu/" , "nsuok.edu" , "USA" 
"Northeastern University" , "http://www.northeastern.edu/" , "northeastern.edu" , "USA" 
"Northern Arizona University" , "http://www.nau.edu/" , "nau.edu" , "USA" 
"Northern Illinois University" , "http://www.niu.edu/" , "niu.edu" , "USA" 
"Northern Kentucky University" , "http://www.nku.edu/" , "nku.edu" , "USA" 
"Northern Michigan University" , "http://www-ais.acs.nmu.edu/" , "nmu.edu" , "USA" 
"Northern State University" , "http://www.northern.edu/" , "northern.edu" , "USA" 
"Northwest Missouri State University" , "http://www.nwmissouri.edu/" , "nwmissouri.edu" , "USA" 
"Northwest Nazarene College" , "http://www.nnc.edu/" , "nnc.edu" , "USA" 
"Northwestern College of Iowa" , "http://www.nwciowa.edu/" , "nwciowa.edu" , "USA" 
"Northwestern State University" , "http://www.nsula.edu/" , "nsula.edu" , "USA" 
"Northwestern University" , "http://www.acns.nwu.edu/" , "nwu.edu" , "USA" 
"Norwich University" , "http://www.norwich.edu/" , "norwich.edu" , "USA" 
"Nova Southeastern University" , "http://www.nova.edu/" , "nova.edu" , "USA" 
"Oakland University" , "http://www.acs.oakland.edu/" , "oakland.edu" , "USA" 
"Oberlin College" , "http://www.oberlin.edu/" , "oberlin.edu" , "USA" 
"Occidental College" , "http://www.oxy.edu/" , "oxy.edu" , "USA" 
"Ohio Dominican College" , "http://www.odc.edu/" , "odc.edu" , "USA" 
"Ohio Northern University" , "http://www.onu.edu/" , "onu.edu" , "USA" 
"Ohio State University, Columbus" , "http://www.acs.ohio-state.edu/" , "ohio-state.edu" , "USA" 
"Ohio State University, Marion" , "http://beetle.marion.ohio-state.edu/" , "marion.ohio-state.edu" , "USA" 
"Ohio Wesleyan University" , "http://www.owu.edu/" , "owu.edu" , "USA" 
"Ohio University, Athens" , "http://www.ohiou.edu/" , "ohiou.edu" , "USA" 
"Oklahoma Baptist University" , "http://www.okbu.edu/" , "okbu.edu" , "USA" 
"Oklahoma City University" , "http://frodo.okcu.edu/" , "okcu.edu" , "USA" 
"Oklahoma State University" , "http://www.okstate.edu/" , "okstate.edu" , "USA" 
"Old Dominion University" , "http://www.odu.edu/" , "odu.edu" , "USA" 
"Olivet Nazarene University" , "http://www.olivet.edu/" , "olivet.edu" , "USA" 
"Oral Roberts University" , "http://www.oru.edu/" , "oru.edu" , "USA" 
"Oregon Graduate Institute of Science and Technology" , "http://www.ogi.edu/welcome.html" , "ogi.edu" , "USA" 
"Oregon Health Sciences University" , "http://www.ohsu.edu/" , "ohsu.edu" , "USA" 
"Oregon Institute of Technology" , "http://www.oit.osshe.edu/" , "oit.osshe.edu" , "USA" 
"Oregon State University" , "http://www.orst.edu/" , "orst.edu" , "USA" 
"Otterbein College" , "http://www.otterbein.edu/" , "otterbein.edu" , "USA" 
"Our Lady of the Lake University" , "http://www.ollusa.edu/" , "ollusa.edu" , "USA" 
"Pace University" , "http://www.pace.edu/" , "pace.edu" , "USA" 
"Pacific Lutheran University" , "http://www.plu.edu/" , "plu.edu" , "USA" 
"Pacific Union College" , "http://www.puc.edu/" , "puc.edu" , "USA" 
"Pacific University" , "http://www.pacificu.edu/" , "pacificu.edu" , "USA" 
"Pacific Western University" , "http://www.pwu.com/" , "pwu.com" , "USA" 
"Palm Beach Atlantic College" , "http://www.pbac.edu/" , "pbac.edu" , "USA" 
"Peace College" , "http://www.Peace.edu/" , "Peace.edu" , "USA" 
"Pembroke State University" , "http://www.pembroke.edu/" , "pembroke.edu" , "USA" 
"Pennsylvania State System of Higher Education" , "http://sshe2.sshechan.edu/sshe.html" , "sshechan.edu" , "USA" 
"Pennsylvania State University" , "http://www.psu.edu/" , "psu.edu" , "USA" 
"Pennsylvania State University-Schuylkill Campus" , "http://rt210.sl.psu.edu/" , "sl.psu.edu" , "USA" 
"Pensacola Christian College" , "http://www.pcci.edu/" , "pcci.edu" , "USA" 
"Pepperdine University" , "http://www.pepperdine.edu/" , "pepperdine.edu" , "USA" 
"Peru State College" , "http://www.peru.edu/" , "peru.edu" , "USA" 
"Philadelphia College of Textiles and Science" , "http://www.philacol.edu/" , "philacol.edu" , "USA" 
